            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
        0.0219297         0.042625                0           562440          -132140         -616.625
        0.0182656          0.04575                0           540609          -103483          86.2123
        0.0146016         0.048875                0           524511         -77541.1          16.6715
        0.0109375            0.052                0           513273         -15651.2         -112.613
            0.046            0.027                0           729895          -398258           737.59
        0.0418125         0.030125                0           690772          -332132         -87.4164
         0.037625          0.03325                0           655176          -277283          -446.83
        0.0334375         0.036375                0           622234          -229558          669.329
          0.02925           0.0395                0           592530          -188418           673.92
        0.0250625         0.042625                0           565682          -151914          116.943
         0.020875          0.04575                0           542290          -119394          185.149
        0.0166875         0.048875                0           522790         -88409.9         -188.762
           0.0125            0.052                0           524444         -68100.4          42.2978
            0.046            0.027                0           729895          -398258           737.59
        0.0418125         0.030125                0           690772          -332132         -87.4164
         0.037625          0.03325                0           655176          -277283          -446.83
        0.0334375         0.036375                0           622234          -229558          669.329
          0.02925           0.0395                0           592530          -188418           673.92
        0.0250625         0.042625                0           565682          -151914          116.943
         0.020875          0.04575                0           542290          -119394          185.149
        0.0166875         0.048875                0           522790         -88409.9         -188.762
           0.0125            0.052                0           524444         -68100.4          42.2978
          0.06975            0.027                0           825253          -624022         -656.274
         0.065875        0.0298594                0           780668          -543480         -536.773
            0.062        0.0327187                0           739102          -476904         -612.667
         0.058125        0.0355781                0           699932          -417928           70.062
          0.05425        0.0384375                0           664766          -370749         -605.481
         0.050375        0.0412969                0           630807          -325813           276.23
           0.0465        0.0441563                0           600208          -288304          358.456
         0.042625        0.0470156                0           571254          -253555            110.4
          0.03875         0.049875                0           556948         -64037.3         -2.99802
           0.0935            0.027                0           964395          -862018         -500.674
        0.0899375        0.0295937                0           915460          -769380          257.706
         0.086375        0.0321875                0           870059          -696834          2697.75
        0.0828125        0.0347812                0           824534          -623831         -1929.24
          0.07925         0.037375                0           784290          -570019         -2269.88
        0.0756875        0.0399687                0           745142          -518820          310.823
         0.072125        0.0425625                0           708347          -475170          761.666
        0.0685625        0.0451563                0           673222          -434188         -211.144
            0.065          0.04775                0           664971         -90659.9         -1.86918
          0.11725            0.027                0      1.14942e+06     -1.09309e+06          -347.24
            0.114        0.0293281                0      1.10031e+06     -1.00084e+06          5029.87
          0.11075        0.0316562                0      1.05255e+06          -921958         -2101.38
           0.1075        0.0339844                0      1.00507e+06          -848912         -884.467
          0.10425        0.0363125                0           959240          -786001          2381.93
            0.101        0.0386406                0           915596          -730471          1263.17
          0.09775        0.0409687                0           872941          -681345          450.326
           0.0945        0.0432969                0           831984          -635685           55.373
          0.09125         0.045625                0           831098          -123809          5.35513
            0.141            0.027                0      1.37708e+06     -1.26334e+06         -478.271
         0.138063        0.0290625                0      1.33633e+06     -1.18607e+06          5680.71
         0.135125         0.031125                0       1.2945e+06     -1.11621e+06          1213.51
         0.132188        0.0331875                0      1.24917e+06     -1.05071e+06          627.731
          0.12925          0.03525                0      1.20346e+06          -992737          3133.25
         0.126312        0.0373125                0      1.15718e+06          -941083          -570.23
         0.123375         0.039375                0      1.11156e+06          -894157         -1287.06
         0.120438        0.0414375                0      1.06595e+06          -849612         -246.679
           0.1175           0.0435                0      1.07357e+06          -164260         -11.5739
          0.16475            0.027                0      1.62748e+06     -1.19216e+06          258.268
         0.162125        0.0287969                0      1.61717e+06     -1.17239e+06          2060.72
           0.1595        0.0305937                0      1.59779e+06     -1.14285e+06         -2097.28
         0.156875        0.0323906                0      1.56861e+06     -1.13139e+06         -4833.59
          0.15425        0.0341875                0      1.53452e+06     -1.09301e+06          1292.19
         0.151625        0.0359844                0      1.49504e+06     -1.06962e+06         -701.851
            0.149        0.0377813                0      1.45161e+06     -1.04338e+06          299.441
         0.146375        0.0395781                0      1.40592e+06     -1.01777e+06          680.922
          0.14375         0.041375                0      1.42257e+06          -209243          -2.2589
           0.1885            0.027                0      1.83552e+06          -385306          1424.61
         0.186188        0.0285313                0      1.90286e+06          -516949         -1270.42
         0.183875        0.0300625                0      1.94611e+06          -616276         -2063.51
         0.181562        0.0315937                0      1.96592e+06          -704072          2027.87
          0.17925         0.033125                0      1.97321e+06          -785899          1208.61
         0.176937        0.0346562                0      1.96649e+06          -839237         -1362.34
         0.174625        0.0361875                0      1.94446e+06          -887483          503.376
         0.172313        0.0377188                0      1.91052e+06          -927213         -100.221
             0.17          0.03925                0      1.93154e+06          -242284          -76.031
          0.21225            0.027                0      1.75597e+06      2.48704e+06         -3967.24
          0.21025        0.0282656                0      2.00237e+06      2.03751e+06          9743.13
          0.20825        0.0295312                0      2.22204e+06      1.62765e+06          2438.73
          0.20625        0.0307969                0      2.38135e+06      1.25168e+06          3829.87
          0.20425        0.0320625                0      2.50455e+06           920038         -636.063
          0.20225        0.0333281                0      2.59633e+06           639063          5062.65
          0.20025        0.0345938                0      2.64917e+06           376682         -1527.87
          0.19825        0.0358594                0      2.67679e+06           147518         -2046.54
          0.19625         0.037125                0      2.67435e+06          -199523         -127.684
            0.236            0.027                0           859508      3.08643e+06           3815.1
         0.234313            0.028                0           793589      3.20772e+06          8122.29
         0.232625            0.029                0           723491      3.32191e+06          3269.96
         0.230937             0.03                0           651819      3.44238e+06          -4744.5
          0.22925            0.031                0           604175      3.58873e+06          1313.46
         0.227563            0.032                0           548938      3.80941e+06         -0.53125
         0.225875            0.033                0           630970      4.09963e+06         -8348.81
         0.224188            0.034                0           545470      4.67749e+06          6098.75
           0.2225            0.035                0       1.9562e+06      6.33917e+06         -17374.7
            0.236            0.027                0           859508      3.08643e+06           3815.1
         0.234313            0.028                0           793589      3.20772e+06          8122.29
         0.232625            0.029                0           723491      3.32191e+06          3269.96
         0.230937             0.03                0           651819      3.44238e+06          -4744.5
          0.22925            0.031                0           604175      3.58873e+06          1313.46
         0.227563            0.032                0           548938      3.80941e+06         -0.53125
         0.225875            0.033                0           630970      4.09963e+06         -8348.81
         0.224188            0.034                0           545470      4.67749e+06          6098.75
           0.2225            0.035                0       1.9562e+06      6.33917e+06         -17374.7
         0.238125            0.027                0           805510      2.84468e+06         -3200.54
         0.236641            0.028                0           734794      2.93661e+06         -565.898
         0.235156            0.029                0           652912      3.02044e+06          2252.42
         0.233672             0.03                0           571916      3.11371e+06          487.573
         0.232187            0.031                0           489623      3.21314e+06          354.867
         0.230703            0.032                0           409501      3.32672e+06          2686.59
         0.229219            0.033                0           312426      3.46786e+06         -529.645
         0.227734            0.034                0           223262      3.65371e+06          557.598
          0.22625            0.035                0          2610.52      3.94268e+06          5826.39
          0.24025            0.027                0           754621      2.61009e+06          4092.34
         0.238969            0.028                0           679394      2.67733e+06          1219.94
         0.237687            0.029                0           600493      2.74174e+06         -6656.07
         0.236406             0.03                0           518069      2.80726e+06         -5868.99
         0.235125            0.031                0           430432      2.86872e+06         -9266.19
         0.233844            0.032                0           340519      2.94078e+06          853.523
         0.232563            0.033                0           241197      3.01516e+06         -775.289
         0.231281            0.034                0           132456      3.10085e+06          -961.97
             0.23            0.035                0         -3540.27      3.19949e+06          1236.02
         0.242375            0.027                0           703592      2.38754e+06         -8589.97
         0.241297            0.028                0           634376      2.43819e+06         -3505.67
         0.240219            0.029                0           553961      2.48035e+06          5285.49
         0.239141             0.03                0           471178      2.52271e+06         -660.973
         0.238063            0.031                0           387206      2.56074e+06         -1409.45
         0.236984            0.032                0           299047      2.60135e+06         -1841.93
         0.235906            0.033                0           203688      2.63795e+06         -673.344
         0.234828            0.034                0           103756      2.68154e+06         -644.654
          0.23375            0.035                0          270.552      2.72916e+06         -1605.62
           0.2445            0.027                0           654018       2.1787e+06          1729.95
         0.243625            0.028                0           581318      2.20502e+06          4189.85
          0.24275            0.029                0           505502      2.22933e+06          297.582
         0.241875             0.03                0           430550      2.25479e+06          -1039.2
            0.241            0.031                0           348900      2.27787e+06         -2683.43
         0.240125            0.032                0           266021      2.30079e+06         -3656.74
          0.23925            0.033                0           180681      2.31835e+06           289.03
         0.238375            0.034                0          95618.6      2.33099e+06          1002.93
           0.2375            0.035                0          483.233      2.34942e+06         -102.164
         0.246625            0.027                0           606128      1.98307e+06          911.237
         0.245953            0.028                0           535714      1.99785e+06          3487.37
         0.245281            0.029                0           461893      2.00926e+06           3553.7
         0.244609             0.03                0           386010      2.01409e+06          328.248
         0.243938            0.031                0           313567      2.01672e+06         -434.512
         0.243266            0.032                0           240534       2.0208e+06         -3640.99
         0.242594            0.033                0           157488       2.0201e+06         -1731.83
         0.241922            0.034                0          77661.8      2.01995e+06          401.557
          0.24125            0.035                0          95.6876      2.02097e+06          461.558
          0.24875            0.027                0           546375      1.80867e+06         -635.607
         0.248281            0.028                0           483927      1.80328e+06         -2084.41
         0.247812            0.029                0           409869      1.79462e+06         -1163.22
         0.247344             0.03                0           343954      1.79055e+06          1066.31
         0.246875            0.031                0           274238      1.78035e+06          1202.11
         0.246406            0.032                0           203991      1.76941e+06          1228.26
         0.245938            0.033                0           135167      1.76004e+06          1093.69
         0.245469            0.034                0          70255.7      1.75028e+06          483.272
            0.245            0.035                0         -1805.52      1.73624e+06         -203.087
         0.250875            0.027                0           623694      1.71918e+06         -286.653
         0.250609            0.028                0           485791      1.65353e+06          1613.69
         0.250344            0.029                0           387264       1.5948e+06          3255.66
         0.250078             0.03                0           306552      1.57207e+06          1695.39
         0.249812            0.031                0           226837      1.56463e+06          1916.33
         0.249547            0.032                0           155949      1.55618e+06          3127.31
         0.249281            0.033                0          94436.5      1.53884e+06          512.351
         0.249016            0.034                0          50068.9       1.5251e+06          756.773
          0.24875            0.035                0          -1106.1      1.50639e+06         -569.301
            0.253            0.027                0           858584      1.72297e+06          -3640.4
         0.252937            0.028                0           669229      1.56471e+06         -1625.71
         0.252875            0.029                0           479873      1.40645e+06          388.969
         0.252812             0.03                0           317589      1.31722e+06           3231.8
          0.25275            0.031                0           178075       1.2752e+06          1812.71
         0.252688            0.032                0          49406.7      1.23287e+06         -29.0068
         0.252625            0.033                0         -62325.9      1.19248e+06         -5765.35
         0.252563            0.034                0         -72181.4      1.06419e+06          6260.75
           0.2525            0.035                0         -82036.8           935908          18286.8
           0.2525            0.035                0         -82036.8           935908          18286.8
           0.2525          0.03625                0          -855157           512807          5348.72
           0.2525           0.0375                0          -510336           206777          2157.77
           0.2525          0.03875                0          -257439          2430.14          20.3523
           0.2525             0.04                0          -188387          1447.63          -10.003
           0.2525          0.04125                0          -119335          465.134         -40.3585
           0.2525           0.0425                0         -72252.2          108.086         -40.9651
           0.2525          0.04375                0           -36154          63.7595         -26.6977
           0.2525            0.045                0         -55.6679          19.4328         -12.4302
         0.258688          0.03535                0         -7357.18           376635           740.23
         0.258688        0.0365563                0           -30643           331174          1010.38
         0.258688        0.0377625                0         -42843.6           257821          1176.87
         0.258688        0.0389688                0         -35346.5           214518          329.913
         0.258688         0.040175                0         -31178.5           178005         -409.331
         0.258688        0.0413813                0         -33150.6           152610         -179.815
         0.258688        0.0425875                0         -28112.5           137883          28.4828
         0.258688        0.0437937                0           -16854           127439         -195.162
         0.258688            0.045                0          1091.97           114720         -515.025
         0.264875           0.0357                0          98894.9           196229          1409.12
         0.264875        0.0368625                0          70444.9           183374          620.957
         0.264875         0.038025                0            53545           169775          998.137
         0.264875        0.0391875                0          42847.2           161665          855.407
         0.264875          0.04035                0          32149.3           153554          712.677
         0.264875        0.0415125                0          21132.8           145427          483.747
         0.264875         0.042675                0          11710.1           137508         -143.307
         0.264875        0.0438375                0          5841.02           131518         -17.0118
         0.264875            0.045                0         -28.1032           125528          109.283
         0.271062          0.03605                0          80001.8          97650.3          1444.75
         0.271062        0.0371687                0          64098.6           101034          1117.87
         0.271062        0.0382875                0          50921.3          99972.6          654.974
         0.271062        0.0394062                0          40800.6          96076.2          412.677
         0.271062         0.040525                0          31839.5          95293.6         -202.547
         0.271062        0.0416437                0          23596.1          94796.4         -300.401
         0.271062        0.0427625                0          15445.2          92336.5          -208.05
         0.271062        0.0438812                0           7294.4          89876.6         -115.698
         0.271062            0.045                0         -74.0201          88258.6        -0.175214
          0.27725           0.0364                0          43630.6          43507.3          793.941
          0.27725         0.037475                0          38659.2          47522.2          610.107
          0.27725          0.03855                0          33669.5            51950          229.333
          0.27725         0.039625                0          27273.1          52897.3          183.816
          0.27725           0.0407                0            22240          53112.6          202.604
          0.27725         0.041775                0          16532.7            53293          81.8883
          0.27725          0.04285                0          10825.8          53358.6         -31.8033
          0.27725         0.043925                0          5454.05          52371.1         -11.0965
          0.27725            0.045                0          82.2962          51383.5          9.61059
         0.283438          0.03675                0          23780.8          23470.7          202.698
         0.283438        0.0377813                0          21653.7          25349.6          76.8099
         0.283438        0.0388125                0          19035.3          26484.5          67.1408
         0.283438        0.0398437                0          16073.6          26774.7          54.5912
         0.283438         0.040875                0          12830.7          27304.3          49.7881
         0.283438        0.0419062                0          9360.93          27919.8          38.6354
         0.283438        0.0429375                0          6147.71          28084.7           17.827
         0.283438        0.0439688                0          3109.31          27950.4         -9.40224
         0.283438            0.045                0          70.8908          27816.1         -36.6315
         0.289625           0.0371                0            12571          12320.6         -148.825
         0.289625        0.0380875                0          11749.5          12591.7         -108.451
         0.289625         0.039075                0          10328.6            13031         -81.1345
         0.289625        0.0400625                0          8665.52          13224.7         -56.6115
         0.289625          0.04105                0          6993.42          13424.4         -31.7373
         0.289625        0.0420375                0           5273.5          13656.1         -4.99179
         0.289625         0.043025                0          3315.68          13814.5          4.69939
         0.289625        0.0440125                0           1655.9          13776.6         -4.00037
         0.289625            0.045                0          15.3138          13757.4         -22.1972
         0.295812          0.03745                0          7633.63          4897.25          21.4376
         0.295812        0.0383937                0          6922.32          5053.48          38.3576
         0.295812        0.0393375                0          6081.77           5236.8          45.5265
         0.295812        0.0402812                0          4954.42          5478.34          32.7106
         0.295812         0.041225                0          3838.71          5709.22          20.6771
         0.295812        0.0421687                0          2976.86          5734.34           26.189
         0.295812        0.0431125                0          1989.53          5669.27          26.6929
         0.295812        0.0440562                0          913.571          5540.49          23.6593
         0.295812            0.045                0           19.537          5511.13         -3.81401
            0.302           0.0378                0          5802.33         -16.4426     -4.08255e-07
            0.302           0.0387                0          5100.73         -12.8619         -6.85771
            0.302           0.0396                0          4399.12         -9.28117         -13.7154
            0.302           0.0405                0          3697.51         -5.70046         -20.5731
            0.302           0.0414                0          2995.91         -2.11974         -27.4308
            0.302           0.0423                0          2250.04         -11.0256         -25.7281
            0.302           0.0432                0          1504.18         -19.9319         -24.0255
            0.302           0.0441                0          758.314         -28.8378         -22.3228
            0.302            0.045                0          12.4486         -37.7441         -20.6201
            0.253            0.027                0           858584      1.72297e+06          -3640.4
         0.252937            0.028                0           669229      1.56471e+06         -1625.71
         0.252875            0.029                0           479873      1.40645e+06          388.969
         0.252812             0.03                0           317589      1.31722e+06           3231.8
          0.25275            0.031                0           178075       1.2752e+06          1812.71
         0.252688            0.032                0          49406.7      1.23287e+06         -29.0068
         0.252625            0.033                0         -62325.9      1.19248e+06         -5765.35
         0.252563            0.034                0         -72181.4      1.06419e+06          6260.75
           0.2525            0.035                0         -82036.8           935908          18286.8
         0.259125         0.026175                0           713332           462270         -1277.74
          0.25907        0.0273219                0           616389           496673         -1728.63
         0.259016        0.0284688                0           498363           530309         -5222.67
         0.258961        0.0296156                0           380241           533128         -2308.34
         0.258906        0.0307625                0           278057           541342         -2614.19
         0.258852        0.0319094                0           204876           514151          -2556.2
         0.258797        0.0330563                0           117607           472598          662.407
         0.258742        0.0342031                0          43959.4           423483         -893.645
         0.258688          0.03535                0         -7357.18           376635           740.23
          0.26525          0.02535                0           426520          26853.9          1563.15
         0.265203        0.0266438                0           375845           100110          964.633
         0.265156        0.0279375                0           333647           133650         -291.954
         0.265109        0.0292313                0           293432           167414         -1074.31
         0.265062         0.030525                0           247318           195579          -137.35
         0.265016        0.0318188                0           199182           206190          1014.12
         0.264969        0.0331125                0           161720           204181          1157.73
         0.264922        0.0344062                0           130109           205156          1847.02
         0.264875           0.0357                0          98894.9           196229          1409.12
         0.271375         0.024525                0           172513         -74827.1         -332.506
         0.271336        0.0259656                0           180026         -26899.6         -610.896
         0.271297        0.0274063                0           164869          3244.48         -378.295
         0.271258        0.0288469                0           150142          33795.7         -15.1865
         0.271219        0.0302875                0           139279          58548.5          328.986
          0.27118        0.0317281                0           132286          76542.3          116.193
         0.271141        0.0331687                0           118260          82063.7          175.569
         0.271102        0.0346094                0           100728          89334.8          1111.41
         0.271062          0.03605                0          80001.8          97650.3          1444.75
           0.2775           0.0237                0          67056.8         -55106.3          680.911
         0.277469        0.0252875                0          78289.8         -30079.8         -313.742
         0.277438         0.026875                0          78198.6         -17073.3         -441.711
         0.277406        0.0284625                0          77972.4         -4343.55         -262.237
         0.277375          0.03005                0          77745.9          8386.21         -82.7731
         0.277344        0.0316375                0          70810.1          27002.8         -190.746
         0.277313         0.033225                0          60641.6          34609.8         -418.895
         0.277281        0.0348125                0          52086.1          39023.2          207.754
          0.27725           0.0364                0          43630.6          43507.3          793.941
         0.283625         0.022875                0          26430.6         -30354.4          396.942
         0.283602        0.0246094                0          31267.6         -23166.7          172.757
         0.283578        0.0263437                0          37545.7         -14884.6         -281.178
         0.283555        0.0280781                0          37835.5         -3222.28           185.29
         0.283531        0.0298125                0          37834.5          4022.11          224.038
         0.283508        0.0315469                0          37833.5          11266.5          262.786
         0.283484        0.0332813                0          34338.4          15977.4          350.669
         0.283461        0.0350156                0          29140.2          19757.3          338.959
         0.283438          0.03675                0          23780.8          23470.7          202.698
          0.28975          0.02205                0          11948.4         -16280.4          -279.66
         0.289734        0.0239313                0          14681.5         -12367.6          -71.735
         0.289719        0.0258125                0          17277.9         -8079.97          299.761
         0.289703        0.0276937                0          19168.5         -3360.92         -35.2112
         0.289687         0.029575                0          19439.7          251.485         -196.775
         0.289672        0.0314562                0          19212.7          3774.63         -96.0788
         0.289656        0.0333375                0          18252.4          7082.35         -39.7691
         0.289641        0.0352188                0          15340.1          9816.74           -101.6
         0.289625           0.0371                0            12571          12320.6         -148.825
         0.295875         0.021225                0          5634.09          -7009.9         -56.9509
         0.295867        0.0232531                0           7605.9         -5388.05         -8.37895
         0.295859        0.0252813                0          9577.71         -3766.14          40.1933
         0.295852        0.0273094                0          10321.6         -2026.14         -15.1491
         0.295844        0.0293375                0            10442         -409.369         -12.0646
         0.295836        0.0313656                0          10590.9          1202.01           -7.649
         0.295828        0.0333937                0          10162.7          2497.38         -13.4921
          0.29582        0.0354219                0          8971.48          3760.43          10.6599
         0.295812          0.03745                0          7633.63          4897.25          21.4376
            0.302           0.0204                0          3718.92          40.4906          15.1797
            0.302         0.022575                0          5706.55          13.0898          10.3737
            0.302          0.02475                0          7352.22         -2.61396         0.999673
            0.302         0.026925                0          8484.96        -0.772228         -15.2264
            0.302           0.0291                0          8780.69          1.94357         -21.7982
            0.302         0.031275                0           8725.2          3.24606         -18.5134
            0.302          0.03345                0          8101.83         -1.97871          14.5436
            0.302         0.035625                0          7083.68         -8.70876           17.354
            0.302           0.0378                0          5802.33         -16.4426     -4.08255e-07
            0.264           0.0175                0           818407     -1.92256e+06         -16188.3
         0.262625        0.0186875                0      1.02358e+06          -830198          11259.9
          0.26125         0.019875                0      1.13453e+06         -95661.4          21363.9
         0.259875        0.0210625                0      1.11087e+06           102850          4366.01
           0.2585          0.02225                0      1.10234e+06           296066          49.2543
         0.257125        0.0234375                0      1.10867e+06           493328          683.228
          0.25575         0.024625                0      1.15133e+06           712303          641.117
         0.254375        0.0258125                0      1.04049e+06       1.1623e+06         -1216.91
            0.253            0.027                0           858584      1.72297e+06          -3640.4
          0.26875           0.0175                0         -1568.78          -468840          73.8355
         0.267547        0.0185844                0           113072          -502567          2675.98
         0.266344        0.0196687                0           396533          -494050           2242.5
         0.265141        0.0207531                0           541092          -396217         -4780.73
         0.263937        0.0218375                0           640668          -197259         -4447.37
         0.262734        0.0229219                0           705839            -9314          96.3867
         0.261531        0.0240062                0           728584           155829          717.395
         0.260328        0.0250906                0           727857           299081          546.873
         0.259125         0.026175                0           713332           462270         -1277.74
           0.2735           0.0175                0           482.83          -207282         -340.062
         0.272469        0.0184813                0            23082          -229913          221.914
         0.271437        0.0194625                0          72667.1          -227956         -616.849
         0.270406        0.0204438                0           146214          -231402          2676.93
         0.269375         0.021425                0           209515          -213033         -884.702
         0.268344        0.0224062                0           264732          -186098         -3128.94
         0.267313        0.0233875                0           341447          -115359         -1842.91
         0.266281        0.0243688                0           396227         -50510.2           878.34
          0.26525          0.02535                0           426520          26853.9          1563.15
          0.27825           0.0175                0           828.51          -103541         -89.8098
         0.277391        0.0183781                0          16602.6          -107974          365.709
         0.276531        0.0192562                0          34960.1          -113552          489.347
         0.275672        0.0201344                0          52986.8          -119021          582.853
         0.274813        0.0210125                0          66833.6          -119847         -399.178
         0.273953        0.0218906                0          87073.9          -111514         -1908.34
         0.273094        0.0227688                0           112771          -109323         -3823.84
         0.272234        0.0236469                0           141427          -104321         -4698.73
         0.271375         0.024525                0           172513         -74827.1         -332.506
            0.283           0.0175                0          710.296         -57150.3         -207.477
         0.282313         0.018275                0           4826.5         -59426.3         -332.558
         0.281625          0.01905                0          12288.1         -59266.2         -17.3353
         0.280938         0.019825                0          20370.6         -59650.8         -837.897
          0.28025           0.0206                0          29076.1           -60773         -650.388
         0.279562         0.021375                0          37552.8         -59186.2          285.567
         0.278875          0.02215                0          46029.4         -57599.3          1221.52
         0.278187         0.022925                0            54506         -56012.2          2157.44
           0.2775           0.0237                0          67056.8         -55106.3          680.911
          0.28775           0.0175                0          281.621         -31020.8          6.80637
         0.287234        0.0181719                0          2714.85         -31712.6         -64.7783
         0.286719        0.0188437                0          5148.07         -32404.4         -136.361
         0.286203        0.0195156                0          7581.29         -33096.2         -207.946
         0.285687        0.0201875                0          12088.8         -32948.9         -107.768
         0.285172        0.0208594                0          16136.8         -32883.9          212.684
         0.284656        0.0215312                0          18993.7         -32171.4          427.772
         0.284141        0.0222031                0            22678         -30760.4          252.314
         0.283625         0.022875                0          26430.6         -30354.4          396.942
           0.2925           0.0175                0          141.868         -16316.5          35.1496
         0.292156        0.0180688                0          1243.41         -16491.4          36.9976
         0.291812        0.0186375                0          2681.95         -16648.4          30.6458
         0.291469        0.0192063                0          4214.39         -16766.9          26.6965
         0.291125         0.019775                0           5742.9         -16879.4          21.9872
         0.290781        0.0203438                0          6972.18         -16530.8         -40.9879
         0.290438        0.0209125                0          8460.99         -16373.2          -153.23
         0.290094        0.0214813                0          10204.7         -16326.8         -216.445
          0.28975          0.02205                0          11948.4         -16280.4          -279.66
          0.29725           0.0175                0          84.3324         -7091.67         -26.1064
         0.297078        0.0179656                0          748.693         -7140.65         -30.1607
         0.296906        0.0184312                0          1413.06         -7189.64          -34.215
         0.296734        0.0188969                0          2077.42         -7238.67         -38.2691
         0.296563        0.0193625                0          2748.05         -7274.91         -27.8662
         0.296391        0.0198281                0          3605.46         -7242.54         -40.6872
         0.296219        0.0202937                0          4474.05         -7209.16         -59.4081
         0.296047        0.0207594                0          5121.41         -7126.29         -63.3437
         0.295875         0.021225                0          5634.09          -7009.9         -56.9509
            0.302           0.0175                0        -0.878848         -1.14452         -6.64724
            0.302        0.0178625                0          464.097          4.05999         -3.91888
            0.302         0.018225                0           929.07          9.26437         -1.19052
            0.302        0.0185875                0          1394.05          14.4687          1.53785
            0.302          0.01895                0          1859.02          19.6731          4.26622
            0.302        0.0193125                0             2324          24.8776          6.99457
            0.302         0.019675                0          2788.97           30.082          9.72294
            0.302        0.0200375                0          3253.95          35.2864          12.4513
            0.302           0.0204                0          3718.92          40.4906          15.1797
            0.253                0                0           906146         -138.297          299.799
            0.253         0.003375                0           902265         -9973.06         -686.217
            0.253          0.00675                0           890893           -23553         -929.516
            0.253         0.010125                0           865821         -42366.1         -1287.28
            0.253           0.0135                0           818417         -62502.7         -1809.22
            0.253         0.016875                0           739356         -78480.3         -492.909
            0.253          0.02025                0           630627         -67695.4           52.358
            0.253         0.023625                0           489931         -17577.2         -327.839
            0.253            0.027                0           858584      1.72297e+06          -3640.4
         0.254375                0                0           913836         -36.0694         -103.726
         0.254375       0.00322656                0           911934         -11731.1          70.6547
         0.254375       0.00645313                0           901473           -27970         -81.3823
         0.254375       0.00967969                0           888089         -49252.6         -862.105
         0.254375        0.0129062                0           846481         -80401.7           252.98
         0.254375        0.0161328                0           773043          -114109          450.219
