            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.271062        0.0394062                0          41980.4          98850.3          418.806
         0.271062         0.040525                0          32769.4          98044.4         -222.928
         0.271062        0.0416437                0          24288.1          97530.5         -311.718
         0.271062        0.0427625                0          15896.3          95009.5         -212.014
         0.271062        0.0438812                0          7504.56          92488.6         -112.309
         0.271062            0.045                0         -80.2911          90855.5         -7.25495
          0.27725           0.0364                0          44898.2          44758.2          822.035
          0.27725         0.037475                0          39776.4          48878.7          630.125
          0.27725          0.03855                0          34641.9          53429.6           243.83
          0.27725         0.039625                0          28065.9          54400.9          201.719
          0.27725           0.0407                0          22901.6          54628.9          213.715
          0.27725         0.041775                0          17001.3          54799.5          92.3597
          0.27725          0.04285                0          11103.1          54858.1         -21.7164
          0.27725         0.043925                0          5587.64            53900          -2.0484
          0.27725            0.045                0          72.2079          52941.9          17.6199
         0.283438          0.03675                0          24483.1          24117.9          220.692
         0.283438        0.0377813                0          22293.3          26043.5          98.3828
         0.283438        0.0388125                0          19579.6          27219.2          72.4191
         0.283438        0.0398437                0          16546.1          27534.3           40.372
         0.283438         0.040875                0          13218.8          28096.9          32.5044
         0.283438        0.0419062                0          9650.47          28757.8          45.1494
         0.283438        0.0429375                0          6343.39          28933.3          33.9943
         0.283438        0.0439688                0          3214.34          28786.5          6.93402
         0.283438            0.045                0          85.2849          28639.7         -20.1263
         0.289625           0.0371                0          12943.9            12661         -163.097
         0.289625        0.0380875                0          12095.5          12944.6         -113.525
         0.289625         0.039075                0          10635.6          13393.4         -73.9313
         0.289625        0.0400625                0          8937.48            13601         -66.4619
         0.289625          0.04105                0          7229.29          13814.1         -57.0663
         0.289625        0.0420375                0          5467.52          14056.2         -37.4091
         0.289625         0.043025                0          3447.87          14229.6         -25.7001
         0.289625        0.0440125                0          1719.63          14198.1         -26.9798
         0.289625            0.045                0          6.54632          14185.6         -35.5437
         0.295812          0.03745                0          7849.68          5042.78          32.2603
         0.295812        0.0383937                0          7123.85          5199.51          56.6672
         0.295812        0.0393375                0          6260.63          5384.19          66.1168
         0.295812        0.0402812                0          5094.88          5630.39          60.4783
         0.295812         0.041225                0          3940.95           5865.9          53.9992
         0.295812        0.0421687                0          3048.98          5895.97           38.038
         0.295812        0.0431125                0          2035.34          5833.77          29.0013
         0.295812        0.0440562                0          935.764          5706.39          24.8554
         0.295812            0.045                0          23.8003          5689.74           9.0217
            0.302           0.0378                0          5956.07         -5.43269     -3.98995e-07
            0.302           0.0387                0          5239.15         -7.02573         -1.76738
            0.302           0.0396                0          4522.22         -8.61877         -3.53476
            0.302           0.0405                0           3805.3         -10.2118         -5.30214
            0.302           0.0414                0          3088.37         -11.8048         -7.06952
            0.302           0.0423                0          2316.96         -12.0628         -1.97606
            0.302           0.0432                0          1545.55         -12.3212          3.11737
            0.302           0.0441                0           774.14         -12.5791          8.21082
            0.302            0.045                0          2.72887         -12.8375          13.3043
            0.253            0.027                0           883421      1.77282e+06         -3774.11
         0.252937            0.028                0           688582      1.60997e+06         -1689.74
         0.252875            0.029                0           493743      1.44713e+06          394.631
         0.252812             0.03                0           326776      1.35532e+06          3333.61
          0.25275            0.031                0           183215      1.31208e+06          1872.95
         0.252688            0.032                0            50816      1.26852e+06         -24.1826
         0.252625            0.033                0         -64586.8      1.23147e+06         -5809.99
         0.252563            0.034                0         -78484.7       1.1431e+06          7419.31
           0.2525            0.035                0         -92382.5      1.05474e+06          20648.6
         0.259125         0.026175                0           733987           475638         -1292.51
          0.25907        0.0273219                0           634243           511046         -1774.52
         0.259016        0.0284688                0           512796           545650         -5377.02
         0.258961        0.0296156                0           391267           548545         -2360.85
         0.258906        0.0307625                0           286117           556997         -2667.76
         0.258852        0.0319094                0           210822           529008         -2584.45
         0.258797        0.0330563                0           121014           486268          719.803
         0.258742        0.0342031                0          45220.8           435755         -887.001
         0.258688          0.03535                0          -7584.7           387561          790.856
          0.26525          0.02535                0           438849          27641.8          1587.07
         0.265203        0.0266438                0           386705           103017          989.984
         0.265156        0.0279375                0           343295           137511         -289.824
         0.265109        0.0292313                0           301926           172240         -1079.01
         0.265062         0.030525                0           254482           201218         -105.574
         0.265016        0.0318188                0           204955           212140          1067.85
         0.264969        0.0331125                0           166417           210075          1213.07
         0.264922        0.0344062                0           133897           211082           1922.1
         0.264875           0.0357                0           101781           201904          1465.99
         0.271375         0.024525                0           177530         -76922.7          -364.25
         0.271336        0.0259656                0           185233           -27616          -630.34
         0.271297        0.0274063                0           169640          3402.23         -395.784
         0.271258        0.0288469                0           154543          34834.2         -16.9267
         0.271219        0.0302875                0           143327          60280.9          339.034
          0.27118        0.0317281                0           136104          78748.1          147.091
         0.271141        0.0331687                0           121691          84416.6          200.508
         0.271102        0.0346094                0           103647          91895.2          1167.08
         0.271062          0.03605                0          82320.5           100454           1509.6
           0.2775           0.0237                0          67159.5         -57939.3           816.02
         0.277469        0.0252875                0          80516.2         -30977.6          15.4404
         0.277438         0.026875                0          80435.1         -17573.7         -181.767
         0.277406        0.0284625                0          80247.9         -4413.54         -86.5717
         0.277375          0.03005                0          80060.4          8746.63          8.61603
         0.277344        0.0316375                0          72912.3          27871.1         -128.287
         0.277313         0.033225                0          62404.1          35689.5         -351.024
         0.277281        0.0348125                0          53600.5          40186.7          255.627
          0.27725           0.0364                0          44898.2          44758.2          822.035
         0.283625         0.022875                0          27123.9         -31198.1          411.883
         0.283602        0.0246094                0            32080         -23814.8          174.757
         0.283578        0.0263437                0          38550.8         -15336.2         -248.477
         0.283555        0.0280781                0          38937.4         -3322.58          203.467
         0.283531        0.0298125                0          38984.5          4165.86          268.165
         0.283508        0.0315469                0          39031.7          11654.3          332.864
         0.283484        0.0332813                0          35407.9          16483.5          422.278
         0.283461        0.0350156                0          30018.2          20332.8          382.928
         0.283438          0.03675                0          24483.1          24117.9          220.692
          0.28975          0.02205                0          12286.3         -16749.4         -288.326
         0.289734        0.0239313                0          15100.4         -12716.6          -78.912
         0.289719        0.0258125                0          17780.1         -8297.49          294.399
         0.289703        0.0276937                0          19727.8         -3436.75         -49.3493
         0.289687         0.029575                0          20008.8          274.143         -217.313
         0.289672        0.0314562                0            19774          3892.03         -115.655
         0.289656        0.0333375                0          18785.6          7287.71         -58.2968
         0.289641        0.0352188                0          15791.5            10092         -118.848
         0.289625           0.0371                0          12943.9            12661         -163.097
         0.295875         0.021225                0          5784.12         -7216.83         -66.0114
         0.295867        0.0232531                0          7811.12         -5537.99           -15.47
         0.295859        0.0252813                0          9838.11         -3859.11          35.0713
         0.295852        0.0273094                0          10607.5         -2073.22         -23.3741
         0.295844        0.0293375                0          10740.1         -416.093         -21.0241
         0.295836        0.0313656                0            10902          1235.73         -17.2924
         0.295828        0.0333937                0          10463.1          2564.68         -20.0644
          0.29582        0.0354219                0          9229.71           3868.2          14.8022
         0.295812          0.03745                0          7849.68          5042.78          32.2603
            0.302           0.0204                0          3818.61           47.996         -13.8292
            0.302         0.022575                0          5881.07          14.9931         -13.2314
            0.302          0.02475                0           7577.6          -4.2658         -12.9191
            0.302         0.026925                0          8725.24         -2.90885         -13.0348
            0.302           0.0291                0          9020.53          2.43995           -16.62
            0.302         0.031275                0          8952.31          6.51892         -12.8525
            0.302          0.03345                0          8282.32          1.52681          23.7947
            0.302         0.035625                0          7242.48         -2.33092          24.0335
            0.302           0.0378                0          5956.07         -5.43269     -3.98995e-07
            0.264           0.0175                0           842077     -1.97814e+06         -16647.5
         0.262625        0.0186875                0      1.05324e+06          -854117          11589.2
          0.26125         0.019875                0      1.16742e+06         -98322.8          21982.3
         0.259875        0.0210625                0      1.14304e+06           105855          4493.29
           0.2585          0.02225                0      1.13422e+06           304637          49.7339
         0.257125        0.0234375                0       1.1407e+06           507595          697.232
          0.25575         0.024625                0      1.18461e+06           732889          646.968
         0.254375        0.0258125                0      1.07057e+06      1.19591e+06         -1271.43
            0.253            0.027                0           883421      1.77282e+06         -3774.11
          0.26875           0.0175                0         -1616.51          -482364          62.3485
         0.267547        0.0185844                0           116337          -517086          2759.77
         0.266344        0.0196687                0           407988          -508325          2310.21
         0.265141        0.0207531                0           556764          -407627         -4919.67
         0.263937        0.0218375                0           659219          -202940         -4580.76
         0.262734        0.0229219                0           726268         -9587.06          110.982
         0.261531        0.0240062                0           749682           160320          774.491
         0.260328        0.0250906                0           748935           307729          600.995
         0.259125         0.026175                0           733987           475638         -1292.51
           0.2735           0.0175                0          490.732          -213293         -355.258
         0.272469        0.0184813                0            23898          -236430          170.672
         0.271437        0.0194625                0          74722.9          -234514         -648.959
         0.270406        0.0204438                0           150432          -238050          2768.79
         0.269375         0.021425                0           215551          -219169         -907.813
         0.268344        0.0224062                0           272359          -191487         -3236.47
         0.267313        0.0233875                0           351300          -118708          -1932.1
         0.266281        0.0243688                0           407687         -51973.4          880.268
          0.26525          0.02535                0           438849          27641.8          1587.07
          0.27825           0.0175                0          862.639          -106527         -101.592
         0.277391        0.0183781                0          17135.7          -111020          346.852
         0.276531        0.0192562                0          36128.4          -116668          445.871
         0.275672        0.0201344                0          54781.5          -122207          518.622
         0.274813        0.0210125                0          68602.3          -123391         -535.755
         0.273953        0.0218906                0          89883.5          -114462         -2068.45
         0.273094        0.0227688                0           116189          -112307         -3995.75
         0.272234        0.0236469                0           145518          -107204         -4882.23
         0.271375         0.024525                0           177530         -76922.7          -364.25
            0.283           0.0175                0          731.792         -58788.6         -205.337
         0.282313         0.018275                0          4973.22           -61132         -335.398
         0.281625          0.01905                0          12655.7         -60981.7         -16.7964
         0.280938         0.019825                0          20975.5         -61399.1         -877.788
          0.28025           0.0206                0            29917         -62552.3         -667.418
         0.279562         0.021375                0          38605.7         -60925.8          402.788
         0.278875          0.02215                0          47294.4         -59299.4          1472.99
         0.278187         0.022925                0          55982.9         -57672.7          2543.16
           0.2775           0.0237                0          67159.5         -57939.3           816.02
          0.28775           0.0175                0          272.613           -31895         -6.60554
         0.287234        0.0181719                0          2775.04         -32618.8         -76.1948
         0.286719        0.0188437                0          5277.47         -33342.4         -145.782
         0.286203        0.0195156                0          7779.89         -34066.1         -215.371
         0.285687        0.0201875                0          12440.1         -33910.3         -113.613
         0.285172        0.0208594                0          16627.1         -33844.3          214.898
         0.284656        0.0215312                0          19568.6         -33109.7          435.954
         0.284141        0.0222031                0          23292.2           -31618          264.021
         0.283625         0.022875                0          27123.9         -31198.1          411.883
           0.2925           0.0175                0          143.705         -16797.4          26.1271
         0.292156        0.0180688                0          1272.69         -16973.4          29.9566
         0.291812        0.0186375                0          2754.35         -17136.4          23.6263
         0.291469        0.0192063                0          4332.78         -17261.1          18.9167
         0.291125         0.019775                0          5907.19         -17379.4          13.3538
         0.290781        0.0203438                0          7175.45         -17015.5         -57.6432
         0.290438        0.0209125                0          8712.27         -16850.7         -164.686
         0.290094        0.0214813                0          10499.3           -16800         -226.506
          0.28975          0.02205                0          12286.3         -16749.4         -288.326
          0.29725           0.0175                0          81.3265         -7308.12         -19.6483
         0.297078        0.0179656                0          765.247         -7360.45         -29.0962
         0.296906        0.0184312                0          1449.17         -7412.78         -38.5442
         0.296734        0.0188969                0          2133.09         -7465.16         -47.9919
         0.296563        0.0193625                0          2822.39         -7504.46          -40.398
         0.296391        0.0198281                0          3701.77         -7468.15         -52.9427
         0.296219        0.0202937                0          4592.83         -7430.43         -71.9368
         0.296047        0.0207594                0          5257.43          -7341.1         -74.7114
         0.295875         0.021225                0          5784.12         -7216.83         -66.0114
            0.302           0.0175                0          15.8534           -11.59          12.2176
            0.302        0.0178625                0          491.198         -4.14162          8.96171
            0.302         0.018225                0          966.541          3.30659          5.70589
            0.302        0.0185875                0          1441.89          10.7548          2.45004
            0.302          0.01895                0          1917.23           18.203        -0.805797
            0.302        0.0193125                0          2392.57          25.6514         -4.06163
            0.302         0.019675                0          2867.92          33.0996         -7.31747
            0.302        0.0200375                0          3343.26          40.5479         -10.5733
            0.302           0.0204                0          3818.61           47.996         -13.8292
            0.253                0                0           932194         -144.379          316.342
            0.253         0.003375                0           928219         -10279.6         -699.725
            0.253          0.00675                0           916533         -24289.9         -958.996
            0.253         0.010125                0           890762           -43650         -1319.23
            0.253           0.0135                0           841999         -64380.5         -1850.53
            0.253         0.016875                0           760688         -80776.6         -514.806
            0.253          0.02025                0           648848         -69706.8          26.1803
            0.253         0.023625                0           504117         -18104.8         -347.555
            0.253            0.027                0           883421      1.77282e+06         -3774.11
         0.254375                0                0           940132         -42.3427         -93.0212
         0.254375       0.00322656                0           938184         -12080.9          76.7513
         0.254375       0.00645313                0           927441         -28826.9         -91.3887
         0.254375       0.00967969                0           913679         -50726.1         -884.089
         0.254375        0.0129062                0           870884         -82790.1          269.518
         0.254375        0.0161328                0           795340          -117409          465.149
         0.254375        0.0193594                0           684773          -131455         -690.542
         0.254375        0.0225859                0           531445          -109148         -1022.36
         0.254375        0.0258125                0      1.07057e+06      1.19591e+06         -1271.43
          0.25575                0                0           951535          239.115          54.8738
          0.25575       0.00307813                0           950301         -13852.7         -230.466
          0.25575       0.00615625                0           945508         -29848.5          194.972
          0.25575       0.00923437                0           936832         -56307.1          314.809
          0.25575        0.0123125                0           909747         -99430.7          1313.76
          0.25575        0.0153906                0           844753          -150203          1004.47
          0.25575        0.0184687                0           735920          -183653         -468.204
          0.25575        0.0215469                0           583829          -190287          511.907
          0.25575         0.024625                0      1.18461e+06           732889          646.968
         0.257125                0                0           963241         -143.072         -143.387
         0.257125       0.00292969                0           962942         -13524.5         -308.875
         0.257125       0.00585938                0           963787         -30003.6         -243.384
         0.257125       0.00878906                0           957945         -56659.4          316.162
         0.257125        0.0117188                0           946395          -100396          635.568
         0.257125        0.0146484                0           911440          -167980         -122.708
         0.257125        0.0175781                0           812676          -243335         -410.586
         0.257125        0.0205078                0           653542          -267707         -173.872
         0.257125        0.0234375                0       1.1407e+06           507595          697.232
           0.2585                0                0           975111         -85.5662          78.8744
           0.2585       0.00278125                0           976098         -12023.7         -42.3455
           0.2585        0.0055625                0           979704           -27964         -491.069
           0.2585       0.00834375                0           984809         -51980.3          331.241
           0.2585         0.011125                0           991239         -91824.1         -4.80103
           0.2585        0.0139063                0           979536          -177896         -97.6227
           0.2585        0.0166875                0           907028          -274421         -530.051
           0.2585        0.0194687                0           755084          -340128         -511.426
           0.2585          0.02225                0      1.13422e+06           304637          49.7339
         0.259875                0                0           985864          35.4882         -143.064
         0.259875       0.00263281                0           986151         -9546.25          774.211
         0.259875       0.00526563                0           993478         -21891.8          305.071
         0.259875       0.00789844                0      1.00698e+06         -39795.6         -490.103
         0.259875        0.0105313                0      1.02122e+06         -76352.3         -420.955
         0.259875        0.0131641                0      1.03729e+06          -151337         -167.307
         0.259875        0.0157969                0      1.03787e+06          -285556          594.774
         0.259875        0.0184297                0           855503          -436636          5733.16
         0.259875        0.0210625                0      1.14304e+06           105855          4493.29
          0.26125                0                0           995285         -333.525         -263.078
          0.26125       0.00248438                0           996901         -7107.97          191.341
          0.26125       0.00496875                0      1.00512e+06         -14466.3          609.878
          0.26125       0.00745312                0      1.02238e+06         -28745.2         -664.123
          0.26125        0.0099375                0      1.04655e+06         -55603.9         -248.818
          0.26125        0.0124219                0      1.09274e+06          -102222          1392.39
          0.26125        0.0149062                0      1.16155e+06          -218290         -1787.01
          0.26125        0.0173906                0      1.08425e+06          -476652          8846.33
          0.26125         0.019875                0      1.16742e+06         -98322.8          21982.3
         0.262625                0                0           998695         -137.554         -28.4911
         0.262625       0.00233594                0      1.00113e+06         -2511.63         -199.195
         0.262625       0.00467188                0      1.00978e+06         -8733.78          19.1206
         0.262625       0.00700781                0      1.02636e+06         -13745.7         -474.405
         0.262625       0.00934375                0      1.05519e+06           -21012          89.3992
         0.262625        0.0116797                0      1.10984e+06         -48259.3         -419.452
         0.262625        0.0140156                0      1.19644e+06         -84995.8          727.058
         0.262625        0.0163516                0       1.4177e+06          -367420         -1609.59
         0.262625        0.0186875                0      1.05324e+06          -854117          11589.2
            0.264                0                0          5.36616         -12.2415          15.0392
            0.264        0.0021875                0         -17.0724          2.51578          2.05761
            0.264         0.004375                0         -22.8927          10.0772         -1.11994
            0.264        0.0065625                0         -3.78566          6.84485          10.4086
            0.264          0.00875                0          5.39576        -0.880601          23.2711
            0.264        0.0109375                0          7.97092          -8.0911          33.2057
            0.264         0.013125                0         -5.95327         -8.74869           30.095
            0.264        0.0153125                0         -7.20185         -5.63635          18.0322
            0.264           0.0175                0      6.01504e-07      6.16898e-07       7.5149e-07
            0.236                0                0      1.05865e+06          331.565          -129.69
            0.236         0.003375                0      1.05607e+06          31871.6         -219.777
            0.236          0.00675                0        1.048e+06            66011          71.8532
            0.236         0.010125                0       1.0348e+06           101387          236.411
            0.236           0.0135                0       1.0166e+06           141828          39.1401
            0.236         0.016875                0           994328           184674         -97.1933
            0.236          0.02025                0           964719           234437          92.8696
            0.236         0.023625                0           932033           286572           209.77
            0.236            0.027                0           884950      3.17553e+06          3925.26
         0.238125                0                0      1.02095e+06         -177.846         -545.206
         0.238125         0.003375                0      1.01752e+06          29085.3         -77.6926
         0.238125          0.00675                0      1.00868e+06          58236.1          209.358
         0.238125         0.010125                0           992091          91262.5         -119.079
         0.238125           0.0135                0           970931           126964         -282.161
         0.238125         0.016875                0           943284           167709         -284.866
         0.238125          0.02025                0           911922           213541          -121.38
         0.238125         0.023625                0           874330           262624          103.164
         0.238125            0.027                0           829201      2.92689e+06         -3272.54
          0.24025                0                0           987898         -799.577          627.281
          0.24025         0.003375                0           983443          23936.1          165.337
          0.24025          0.00675                0           972425          50470.6         -61.8645
          0.24025         0.010125                0           954049            77215          95.6222
          0.24025           0.0135                0           929122           110740           437.14
          0.24025         0.016875                0           897306           147359          98.3652
          0.24025          0.02025                0           859579           191068         -64.6246
          0.24025         0.023625                0           821298           238439         -68.9128
          0.24025            0.027                0           776700      2.68553e+06          4234.22
         0.242375                0                0           960146          515.946         -387.414
         0.242375         0.003375                0           956215          19622.8         -864.039
         0.242375          0.00675                0           943089          39077.6          -171.37
         0.242375         0.010125                0           922015          64069.3          284.986
         0.242375           0.0135                0           891094          90576.2          478.099
         0.242375         0.016875                0           855605           124811           430.64
         0.242375          0.02025                0           812688           165510          162.979
         0.242375         0.023625                0           770517           212551          75.9726
         0.242375            0.027                0           723936      2.45638e+06         -9269.92
           0.2445                0                0           939578          935.256         -757.193
           0.2445         0.003375                0           934920          13790.8          277.654
           0.2445          0.00675                0           920834          28777.9           25.707
           0.2445         0.010125                0           897300          45545.9          175.152
           0.2445           0.0135                0           861967          67736.1         -159.189
           0.2445         0.016875                0           817174          97774.5         -38.3164
           0.2445          0.02025                0           769905           137313          193.576
           0.2445         0.023625                0           719784           185790         -493.738
           0.2445            0.027                0           672882      2.24155e+06          1394.49
         0.246625                0                0           927425         -1470.33           730.06
         0.246625         0.003375                0           921770          7297.99         -104.718
         0.246625          0.00675                0           908083          15128.3           1017.3
         0.246625         0.010125                0           879503          25340.1         -639.831
         0.246625           0.0135                0           839313          40922.6          1010.84
         0.246625         0.016875                0           787715          63975.3          269.449
         0.246625          0.02025                0           725296           100806         -326.047
         0.246625         0.023625                0           671300           153254         -971.944
         0.246625            0.027                0           623661      2.04029e+06          839.841
          0.24875                0                0           918586         -46.5289          253.911
          0.24875         0.003375                0           915288          1063.53         -360.391
          0.24875          0.00675                0           898496           2504.8         -519.568
          0.24875         0.010125                0           871716          4364.45           388.26
          0.24875           0.0135                0           828836          8299.77         -2430.79
          0.24875         0.016875                0           766011          24729.9          935.593
          0.24875          0.02025                0           691249          60054.9          19.1562
          0.24875         0.023625                0           616150           117748         -887.266
          0.24875            0.027                0           562192      1.86089e+06         -654.668
         0.250875                0                0           922985          393.486         -632.008
         0.250875         0.003375                0           916804         -4998.45           322.42
         0.250875          0.00675                0           900966         -11019.4          603.153
         0.250875         0.010125                0           872922         -17362.1          649.412
         0.250875           0.0135                0           824567         -25880.9          765.843
         0.250875         0.016875                0           755505         -24493.4         -700.569
         0.250875          0.02025                0           659993          1791.07          64.8293
         0.250875         0.023625                0           552780          63022.3         -199.364
         0.250875            0.027                0           641763      1.76886e+06         -301.772
            0.253                0                0           932194         -144.379          316.342
            0.253         0.003375                0           928219         -10279.6         -699.725
            0.253          0.00675                0           916533         -24289.9         -958.996
            0.253         0.010125                0           890762           -43650         -1319.23
            0.253           0.0135                0           841999         -64380.5         -1850.53
            0.253         0.016875                0           760688         -80776.6         -514.806
            0.253          0.02025                0           648848         -69706.8          26.1803
            0.253         0.023625                0           504117         -18104.8         -347.555
            0.253            0.027                0           883421      1.77282e+06         -3774.11
            0.046                0                0           730925           7.9028          24.0034
            0.046         0.003375                0           730661         -5291.51         -7.53748
            0.046          0.00675                0           730089         -10606.2         -18.7159
            0.046         0.010125                0           729133         -15797.7         -34.1767
            0.046           0.0135                0           727699         -21109.1         -18.7386
            0.046         0.016875                0           725741         -26343.8         -16.3314
            0.046          0.02025                0           723537         -31556.5         -7.19766
            0.046         0.023625                0           720848         -36786.6          -27.734
            0.046            0.027                0           717189          -393297          729.868
          0.06975                0                0           826005         -9.84647         -16.5213
          0.06975         0.003375                0           825842         -8250.48          -19.025
          0.06975          0.00675                0           825145         -16517.7         -8.27386
          0.06975         0.010125                0           824026         -24798.8          17.4325
          0.06975           0.0135                0           822485         -33022.4          4.26959
          0.06975         0.016875                0           820578         -41312.5          5.75186
          0.06975          0.02025                0           818232         -49523.9          11.4673
          0.06975         0.023625                0           815319           -57721         -53.7184
          0.06975            0.027                0           811404          -617562         -650.603
           0.0935                0                0           964445         -21.1781          10.7122
           0.0935         0.003375                0           964245         -11364.4          26.1656
           0.0935          0.00675                0           963573         -22826.9         -29.4446
           0.0935         0.010125                0           962450         -34206.1         -22.7114
           0.0935           0.0135                0           960832         -45671.3         -6.96841
           0.0935         0.016875                0           958822         -57072.5         -16.3292
           0.0935          0.02025                0           956254         -68531.5          26.8433
           0.0935         0.023625                0           953316         -79911.1         -61.4374
           0.0935            0.027                0           949252          -856444          -501.85
          0.11725                0                0      1.14728e+06          8.84149         -37.4142
          0.11725         0.003375                0      1.14707e+06         -14498.6         -9.64325
          0.11725          0.00675                0      1.14645e+06         -29019.1         -6.26488
          0.11725         0.010125                0      1.14546e+06         -43553.1         -12.5082
          0.11725           0.0135                0      1.14397e+06           -58124          -8.5625
          0.11725         0.016875                0      1.14209e+06         -72714.9          4.79468
          0.11725          0.02025                0      1.13981e+06         -87366.8         -33.4014
          0.11725         0.023625                0      1.13704e+06          -102101          11.5724
          0.11725            0.027                0      1.13344e+06     -1.09391e+06         -339.033
            0.141                0                0      1.36841e+06          3.92644         -4.03918
            0.141         0.003375                0      1.36834e+06         -16670.2          8.57361
            0.141          0.00675                0      1.36809e+06         -33364.4         -4.53369
            0.141         0.010125                0      1.36773e+06         -50168.3         0.720734
            0.141           0.0135                0      1.36712e+06           -67088          5.60301
            0.141         0.016875                0      1.36631e+06         -84230.9         -6.54768
            0.141          0.02025                0      1.36526e+06          -101567         -21.8788
            0.141         0.023625                0      1.36385e+06          -119134         -12.5081
            0.141            0.027                0      1.36216e+06     -1.28277e+06         -441.874
          0.16475                0                0      1.59992e+06         -38.0986         -12.8018
          0.16475         0.003375                0       1.6002e+06         -15267.1         -8.61414
          0.16475          0.00675                0      1.60124e+06         -30736.7         -49.4426
          0.16475         0.010125                0      1.60289e+06         -46419.7            32.66
          0.16475           0.0135                0      1.60528e+06         -62585.8         -16.8729
          0.16475         0.016875                0      1.60815e+06         -79381.9          12.7437
          0.16475          0.02025                0      1.61149e+06         -96845.8          29.9714
          0.16475         0.023625                0      1.61502e+06          -115207           18.324
          0.16475            0.027                0      1.61867e+06     -1.25516e+06          171.711
           0.1885                0                0      1.74761e+06         -91.1769          39.4084
           0.1885         0.003375                0      1.74884e+06         -2733.87          81.5605
           0.1885          0.00675                0      1.75321e+06         -5964.81          156.625
           0.1885         0.010125                0      1.76125e+06         -10304.2         -230.925
